Date,City,Time of Day,Temperature (F),Precipitation Inches,Humidity Percentage,Wind Speed MPH,Weather Condition
9/2/2023 6:33:07 PM,San Diego,Morning,92.4,0.23,37,11.9,Windy
9/3/2023 6:33:07 PM,San Diego,Morning,71.5,1.1,14,9.1,Sunny
9/4/2023 6:33:07 PM,San Diego,Morning,67.7,1.39,85,2.9,Sunny
9/5/2023 6:33:07 PM,San Diego,Morning,99.9,0.81,39,18.5,Cloudy
9/6/2023 6:33:07 PM,San Diego,Morning,68.3,1.46,90,15,Sunny
9/7/2023 6:33:07 PM,San Diego,Morning,59.4,0.33,28,5.6,Sunny
9/8/2023 6:33:07 PM,San Diego,Morning,93.7,0.24,51,18.9,Sunny
9/9/2023 6:33:07 PM,San Diego,Morning,46.4,1.68,34,18.7,Cloudy
9/10/2023 6:33:07 PM,San Diego,Morning,36.8,0.68,44,13.2,Rainy
9/11/2023 6:33:07 PM,San Diego,Morning,74.4,0.86,18,19.7,Foggy
9/12/2023 6:33:07 PM,San Diego,Morning,36.7,1.9,48,3.7,Rainy
9/13/2023 6:33:07 PM,San Diego,Morning,56.1,0.85,65,14.6,Snowy
9/14/2023 6:33:07 PM,San Diego,Morning,59.7,0.01,47,3,Windy
9/15/2023 6:33:07 PM,San Diego,Morning,68.3,1.88,24,13.8,Snowy
9/16/2023 6:33:07 PM,San Diego,Morning,99.4,0.03,55,18.4,Cloudy
9/17/2023 6:33:07 PM,San Diego,Morning,45.5,1.32,46,10.7,Cloudy
9/18/2023 6:33:07 PM,San Diego,Morning,56.3,0.65,99,15.3,Foggy
9/19/2023 6:33:07 PM,San Diego,Morning,39.3,0.94,69,2.9,Rainy
9/20/2023 6:33:07 PM,San Diego,Morning,72.5,1.09,71,12.7,Foggy
9/21/2023 6:33:07 PM,San Diego,Morning,80.9,0.82,40,1.3,Foggy
9/22/2023 6:33:07 PM,San Diego,Morning,63.7,1.55,39,0.7,Sunny
9/23/2023 6:33:07 PM,San Diego,Morning,47.2,1.86,75,12.7,Snowy
9/24/2023 6:33:07 PM,San Diego,Morning,73.5,0.17,16,11.5,Cloudy
9/25/2023 6:33:07 PM,San Diego,Morning,67.7,1.6,39,6.6,Windy
9/26/2023 6:33:07 PM,San Diego,Morning,42,0.26,42,10.3,Snowy
9/27/2023 6:33:07 PM,San Diego,Morning,58.4,0.16,47,13.7,Windy
9/28/2023 6:33:07 PM,San Diego,Morning,60.5,1.91,93,12.9,Foggy
9/29/2023 6:33:07 PM,San Diego,Morning,98.8,0.98,28,1.5,Windy
9/30/2023 6:33:07 PM,San Diego,Morning,89.5,0.31,18,13.6,Rainy
10/1/2023 6:33:07 PM,San Diego,Morning,81.4,1.14,95,13.2,Rainy
10/2/2023 6:33:07 PM,San Diego,Morning,92.2,0.53,41,13.4,Windy
10/3/2023 6:33:07 PM,San Diego,Morning,81.5,0.93,39,16.9,Snowy
10/4/2023 6:33:07 PM,San Diego,Morning,93.2,1.25,15,11.5,Rainy
10/5/2023 6:33:07 PM,San Diego,Morning,33.8,1.74,70,18.8,Snowy
10/6/2023 6:33:07 PM,San Diego,Morning,61.9,0.01,90,19.6,Rainy
10/7/2023 6:33:07 PM,San Diego,Morning,82.3,0.43,46,15,Sunny
10/8/2023 6:33:07 PM,San Diego,Morning,70.8,0.19,88,7.2,Cloudy
10/9/2023 6:33:07 PM,San Diego,Morning,42.3,0.19,80,2.9,Sunny
10/10/2023 6:33:07 PM,San Diego,Morning,53.8,1.89,87,16.4,Sunny
10/11/2023 6:33:07 PM,San Diego,Morning,52.2,1.87,29,2.9,Cloudy
10/12/2023 6:33:07 PM,San Diego,Morning,48.3,1.5,39,2.9,Rainy
10/13/2023 6:33:07 PM,San Diego,Morning,54,1.29,27,18.4,Rainy
10/14/2023 6:33:07 PM,San Diego,Morning,66,1.7,72,11.2,Sunny
10/15/2023 6:33:07 PM,San Diego,Morning,89.8,0.12,70,5.9,Rainy
10/16/2023 6:33:07 PM,San Diego,Morning,81.9,0.24,66,19.3,Windy
10/17/2023 6:33:07 PM,San Diego,Morning,88.5,0.63,31,14.1,Windy
10/18/2023 6:33:07 PM,San Diego,Morning,91.9,1.66,98,10.7,Rainy
10/19/2023 6:33:07 PM,San Diego,Morning,59.1,0.94,97,6.6,Windy
10/20/2023 6:33:07 PM,San Diego,Morning,54.2,1.01,58,13.5,Cloudy
10/21/2023 6:33:07 PM,San Diego,Morning,34,0.46,27,14.6,Sunny
10/22/2023 6:33:07 PM,San Diego,Morning,95.1,1.3,70,14.2,Rainy
10/23/2023 6:33:07 PM,San Diego,Morning,34.6,1.78,91,3.9,Foggy
10/24/2023 6:33:07 PM,San Diego,Morning,81.9,0.66,87,13.9,Sunny
10/25/2023 6:33:07 PM,San Diego,Morning,56.5,1.24,77,11.6,Cloudy
10/26/2023 6:33:07 PM,San Diego,Morning,96.4,0.66,16,17,Sunny
10/27/2023 6:33:07 PM,San Diego,Morning,59.4,1.59,16,12.5,Rainy
10/28/2023 6:33:07 PM,San Diego,Morning,87.2,0.95,74,2.9,Cloudy
10/29/2023 6:33:07 PM,San Diego,Morning,49.8,0.68,49,6.4,Foggy
10/30/2023 6:33:07 PM,San Diego,Morning,50.9,0.84,33,14.9,Cloudy
10/31/2023 6:33:07 PM,San Diego,Morning,71.7,0.18,41,14.8,Windy
11/1/2023 6:33:07 PM,San Diego,Morning,99.9,1.73,19,4.5,Rainy
11/2/2023 6:33:07 PM,San Diego,Morning,66.2,1.92,18,7.1,Cloudy
11/3/2023 6:33:07 PM,San Diego,Morning,95.5,0.95,48,0.3,Cloudy
11/4/2023 6:33:07 PM,San Diego,Morning,85,0.44,12,6.6,Foggy
11/5/2023 6:33:07 PM,San Diego,Morning,85.7,1.33,78,0.5,Foggy
11/6/2023 6:33:07 PM,San Diego,Morning,60.5,0.9,16,17.5,Sunny
11/7/2023 6:33:07 PM,San Diego,Morning,57.1,0.5,21,13.3,Windy
11/8/2023 6:33:07 PM,San Diego,Morning,43.4,0.08,32,19.4,Sunny
11/9/2023 6:33:07 PM,San Diego,Morning,97.5,1.78,98,17.8,Cloudy
11/10/2023 6:33:07 PM,San Diego,Morning,97.2,1.59,72,12.1,Cloudy
11/11/2023 6:33:07 PM,San Diego,Morning,82.3,1.66,26,10.1,Sunny
11/12/2023 6:33:07 PM,San Diego,Morning,50.7,0.88,87,17.7,Sunny
11/13/2023 6:33:07 PM,San Diego,Morning,47.2,1.51,73,6,Cloudy
11/14/2023 6:33:07 PM,San Diego,Morning,99.2,1.16,74,4.5,Cloudy
11/15/2023 6:33:07 PM,San Diego,Morning,34.7,0.75,95,8.2,Windy
11/16/2023 6:33:07 PM,San Diego,Morning,89,1.69,37,1.1,Cloudy
11/17/2023 6:33:07 PM,San Diego,Morning,54.9,2,67,6,Foggy
11/18/2023 6:33:07 PM,San Diego,Morning,59.3,1.8,96,1.7,Cloudy
11/19/2023 6:33:07 PM,San Diego,Morning,88.2,1.55,27,1.1,Rainy
11/20/2023 6:33:07 PM,San Diego,Morning,36.3,1.5,53,11,Snowy
11/21/2023 6:33:07 PM,San Diego,Morning,54.8,1.3,73,14.2,Snowy
11/22/2023 6:33:07 PM,San Diego,Morning,96.6,1.71,46,10.7,Cloudy
11/23/2023 6:33:07 PM,San Diego,Morning,78.9,0.99,12,1.4,Windy
11/24/2023 6:33:07 PM,San Diego,Morning,82.8,0.36,23,7.9,Rainy
11/25/2023 6:33:07 PM,San Diego,Morning,83,1.54,16,2.2,Cloudy
11/26/2023 6:33:07 PM,San Diego,Morning,34.2,1.84,26,13,Rainy
11/27/2023 6:33:07 PM,San Diego,Morning,44.2,0.68,79,16.5,Sunny
11/28/2023 6:33:07 PM,San Diego,Morning,64.4,1.57,92,2.3,Windy
11/29/2023 6:33:07 PM,San Diego,Morning,55.8,0.55,88,1.3,Snowy
11/30/2023 6:33:07 PM,San Diego,Morning,58.8,1.89,48,8.1,Rainy
12/1/2023 6:33:07 PM,San Diego,Morning,84.7,1.37,14,6.1,Foggy
12/2/2023 6:33:07 PM,San Diego,Morning,31,1.14,88,5.2,Foggy
12/3/2023 6:33:07 PM,San Diego,Morning,76.2,1.56,61,4.2,Cloudy
12/4/2023 6:33:07 PM,San Diego,Morning,30,1.63,35,6.3,Sunny
12/5/2023 6:33:07 PM,San Diego,Morning,34.4,1.78,48,19.3,Windy
12/6/2023 6:33:07 PM,San Diego,Morning,58.6,1.8,54,17.2,Foggy
12/7/2023 6:33:07 PM,San Diego,Morning,88.9,0.11,86,12,Rainy
12/8/2023 6:33:07 PM,San Diego,Morning,40.1,0.25,40,16,Sunny
12/9/2023 6:33:07 PM,San Diego,Morning,68.8,1.65,86,0.3,Foggy
12/10/2023 6:33:07 PM,San Diego,Morning,77.5,1.89,32,2.2,Rainy
12/11/2023 6:33:07 PM,San Diego,Morning,46.1,0.62,49,5.8,Rainy
12/12/2023 6:33:07 PM,San Diego,Morning,65.9,0.02,41,12.9,Rainy
12/13/2023 6:33:07 PM,San Diego,Morning,93.8,0.65,13,17.7,Windy
12/14/2023 6:33:07 PM,San Diego,Morning,65.9,0.77,90,4.6,Windy
12/15/2023 6:33:07 PM,San Diego,Morning,41,1.52,93,2.8,Snowy
12/16/2023 6:33:07 PM,San Diego,Morning,73.9,0.1,55,17,Rainy
12/17/2023 6:33:07 PM,San Diego,Morning,71.5,0.43,84,8.2,Sunny
12/18/2023 6:33:07 PM,San Diego,Morning,31.9,1.79,51,14,Foggy
12/19/2023 6:33:07 PM,San Diego,Morning,36.3,0.31,48,11,Cloudy
12/20/2023 6:33:07 PM,San Diego,Morning,41,1.52,79,3.5,Rainy
12/21/2023 6:33:07 PM,San Diego,Morning,39.5,0.72,65,14,Snowy
12/22/2023 6:33:07 PM,San Diego,Morning,48.2,1.33,56,8.4,Foggy
12/23/2023 6:33:07 PM,San Diego,Morning,61.8,0.15,47,5.8,Foggy
12/24/2023 6:33:07 PM,San Diego,Morning,56,0.57,27,18.1,Windy
12/25/2023 6:33:07 PM,San Diego,Morning,92.3,0.85,11,0.1,Snowy
12/26/2023 6:33:07 PM,San Diego,Morning,72.8,1.71,63,8.1,Snowy
12/27/2023 6:33:07 PM,San Diego,Morning,91.3,1.13,90,6,Rainy
12/28/2023 6:33:07 PM,San Diego,Morning,66.9,0.09,97,1.1,Rainy
12/29/2023 6:33:07 PM,San Diego,Morning,36.3,1.6,39,1.6,Sunny
12/30/2023 6:33:07 PM,San Diego,Morning,62.4,0.11,97,3.4,Sunny
12/31/2023 6:33:07 PM,San Diego,Morning,87.5,1.87,13,10.1,Snowy
1/1/2024 6:33:07 PM,San Diego,Morning,43.6,0.42,16,5.7,Sunny
1/2/2024 6:33:07 PM,San Diego,Morning,36.4,0.98,88,16.8,Foggy
1/3/2024 6:33:07 PM,San Diego,Morning,53.1,0.14,66,4.8,Sunny
1/4/2024 6:33:07 PM,San Diego,Morning,57.2,1.12,39,14.4,Cloudy
1/5/2024 6:33:07 PM,San Diego,Morning,51.4,0.99,53,4.2,Sunny
1/6/2024 6:33:07 PM,San Diego,Morning,39.5,0.82,86,0.9,Snowy
1/7/2024 6:33:07 PM,San Diego,Morning,47.6,0.07,38,5.3,Rainy
1/8/2024 6:33:07 PM,San Diego,Morning,77.8,1.76,99,16.8,Windy
1/9/2024 6:33:07 PM,San Diego,Morning,57,1.61,45,1.6,Rainy
1/10/2024 6:33:07 PM,San Diego,Morning,74.3,1.27,57,6.9,Snowy
1/11/2024 6:33:07 PM,San Diego,Morning,67.5,1.14,28,0.2,Windy
1/12/2024 6:33:07 PM,San Diego,Morning,68.4,1.39,72,12.6,Foggy
1/13/2024 6:33:07 PM,San Diego,Morning,47.4,0.29,11,18.9,Cloudy
1/14/2024 6:33:07 PM,San Diego,Morning,66.5,1.87,23,7.7,Snowy
1/15/2024 6:33:07 PM,San Diego,Morning,31.7,0.57,89,11.5,Snowy
1/16/2024 6:33:07 PM,San Diego,Morning,60.2,1.31,44,9,Foggy
1/17/2024 6:33:07 PM,San Diego,Morning,70.1,1.21,95,19.5,Snowy
1/18/2024 6:33:07 PM,San Diego,Morning,42.7,1.27,30,14.7,Rainy
1/19/2024 6:33:07 PM,San Diego,Morning,48,1.76,26,0.9,Foggy
1/20/2024 6:33:07 PM,San Diego,Morning,45.4,0.59,91,2.2,Windy
1/21/2024 6:33:07 PM,San Diego,Morning,34.9,1.5,41,9.4,Cloudy
1/22/2024 6:33:07 PM,San Diego,Morning,54.4,1.2,32,12.6,Sunny
1/23/2024 6:33:07 PM,San Diego,Morning,98.5,0.15,15,5.8,Windy
1/24/2024 6:33:07 PM,San Diego,Morning,54.8,0.83,38,13.5,Snowy
1/25/2024 6:33:07 PM,San Diego,Morning,62.2,1.68,72,11.5,Snowy
1/26/2024 6:33:07 PM,San Diego,Morning,75.7,0.63,79,8.7,Snowy
1/27/2024 6:33:07 PM,San Diego,Morning,75.4,0.96,90,11.6,Snowy
1/28/2024 6:33:07 PM,San Diego,Morning,96.5,0.98,13,18.3,Cloudy
1/29/2024 6:33:07 PM,San Diego,Morning,90,1.24,67,4.9,Rainy
1/30/2024 6:33:07 PM,San Diego,Morning,85.6,1.77,40,15.8,Windy
1/31/2024 6:33:07 PM,San Diego,Morning,96.6,0.35,31,0.2,Cloudy
2/1/2024 6:33:07 PM,San Diego,Morning,46.2,1.01,36,1.7,Cloudy
2/2/2024 6:33:07 PM,San Diego,Morning,73.2,0.85,94,19,Cloudy
2/3/2024 6:33:07 PM,San Diego,Morning,92.1,0.59,93,14,Cloudy
2/4/2024 6:33:07 PM,San Diego,Morning,73.7,1.84,96,12.7,Cloudy
2/5/2024 6:33:07 PM,San Diego,Morning,98.4,0.02,25,6.7,Cloudy
2/6/2024 6:33:07 PM,San Diego,Morning,37,0.24,15,3.7,Cloudy
2/7/2024 6:33:07 PM,San Diego,Morning,60.8,1.47,89,7.6,Rainy
2/8/2024 6:33:07 PM,San Diego,Morning,98.4,0.53,16,12,Rainy
2/9/2024 6:33:07 PM,San Diego,Morning,56.6,1.45,23,12.7,Foggy
2/10/2024 6:33:07 PM,San Diego,Morning,81.8,1.66,12,3.4,Cloudy
2/11/2024 6:33:07 PM,San Diego,Morning,32.1,0.51,58,8.9,Snowy
2/12/2024 6:33:07 PM,San Diego,Morning,78.6,0.38,45,11.3,Sunny
2/13/2024 6:33:07 PM,San Diego,Morning,95.4,0.29,38,19.2,Cloudy
2/14/2024 6:33:07 PM,San Diego,Morning,56.8,0.4,13,11,Windy
2/15/2024 6:33:07 PM,San Diego,Morning,31.5,0.53,49,11.6,Windy
2/16/2024 6:33:07 PM,San Diego,Morning,32,1.74,50,15.3,Cloudy
2/17/2024 6:33:07 PM,San Diego,Morning,92.4,1.54,31,8.4,Rainy
2/18/2024 6:33:07 PM,San Diego,Morning,80.6,0,88,7.7,Foggy
2/19/2024 6:33:07 PM,San Diego,Morning,37.5,1.75,13,11.8,Windy
2/20/2024 6:33:07 PM,San Diego,Morning,33.8,0.16,91,15.7,Rainy
2/21/2024 6:33:07 PM,San Diego,Morning,86.3,1.31,32,12.8,Sunny
2/22/2024 6:33:07 PM,San Diego,Morning,86.7,0.3,13,3.7,Snowy
2/23/2024 6:33:07 PM,San Diego,Morning,38.4,0.12,77,8,Rainy
2/24/2024 6:33:07 PM,San Diego,Morning,51.1,1.52,27,10.3,Windy
2/25/2024 6:33:07 PM,San Diego,Morning,84.6,0.93,10,10.5,Foggy
2/26/2024 6:33:07 PM,San Diego,Morning,66.8,1.2,41,6.8,Sunny
2/27/2024 6:33:07 PM,San Diego,Morning,97,0.85,30,10.4,Snowy
2/28/2024 6:33:07 PM,San Diego,Morning,63.7,0.13,47,13.5,Foggy
2/29/2024 6:33:07 PM,San Diego,Morning,77.4,1.48,35,9.4,Foggy
3/1/2024 6:33:07 PM,San Diego,Morning,65.7,1.64,50,9,Rainy
3/2/2024 6:33:07 PM,San Diego,Morning,96,0.08,58,16,Snowy
3/3/2024 6:33:07 PM,San Diego,Morning,57.9,0.75,94,15.1,Sunny
3/4/2024 6:33:07 PM,San Diego,Morning,46.1,1.11,50,8.4,Sunny
3/5/2024 6:33:07 PM,San Diego,Morning,52.9,1.21,68,19.9,Cloudy
3/6/2024 6:33:07 PM,San Diego,Morning,89.7,1.16,13,1.3,Cloudy
3/7/2024 6:33:07 PM,San Diego,Morning,64.9,1.39,22,6.5,Rainy
3/8/2024 6:33:07 PM,San Diego,Morning,54.8,1.93,70,0.7,Windy
3/9/2024 6:33:07 PM,San Diego,Morning,68.1,0.78,60,16.8,Cloudy
3/10/2024 6:33:07 PM,San Diego,Morning,39.3,1.11,44,15.1,Rainy
3/11/2024 6:33:07 PM,San Diego,Morning,30.4,1.4,74,13.7,Snowy
3/12/2024 6:33:07 PM,San Diego,Morning,49.6,1.18,58,4.3,Sunny
3/13/2024 6:33:07 PM,San Diego,Morning,72.4,0.77,58,14.2,Cloudy
3/14/2024 6:33:07 PM,San Diego,Morning,79.8,1.25,23,7.1,Rainy
3/15/2024 6:33:07 PM,San Diego,Morning,87.9,1.3,46,17.4,Foggy
3/16/2024 6:33:07 PM,San Diego,Morning,94.9,1.17,39,4,Foggy
3/17/2024 6:33:07 PM,San Diego,Morning,58.8,0.41,23,4.4,Sunny
3/18/2024 6:33:07 PM,San Diego,Morning,81.8,1.01,84,19.2,Snowy
3/19/2024 6:33:07 PM,San Diego,Morning,35.2,1.77,36,10.3,Cloudy
3/20/2024 6:33:07 PM,San Diego,Morning,34,1.74,71,8.9,Cloudy
3/21/2024 6:33:07 PM,San Diego,Morning,38.7,1.5,12,7,Snowy
3/22/2024 6:33:07 PM,San Diego,Morning,61.4,1.39,79,16.6,Foggy
3/23/2024 6:33:07 PM,San Diego,Morning,44.8,0.31,48,7.1,Windy
3/24/2024 6:33:07 PM,San Diego,Morning,50.1,0.92,28,7.1,Rainy
3/25/2024 6:33:07 PM,San Diego,Morning,75.4,0.22,85,2.5,Snowy
3/26/2024 6:33:07 PM,San Diego,Morning,55.1,1.63,48,10.4,Foggy
3/27/2024 6:33:07 PM,San Diego,Morning,69,0.58,19,18.5,Sunny
3/28/2024 6:33:07 PM,San Diego,Morning,58.9,1.53,56,19.2,Sunny
3/29/2024 6:33:07 PM,San Diego,Morning,41.8,1.63,98,19.9,Windy
3/30/2024 6:33:07 PM,San Diego,Morning,35.2,1.78,32,9.5,Snowy
3/31/2024 6:33:07 PM,San Diego,Morning,46.5,1.51,68,15.5,Foggy
4/1/2024 6:33:07 PM,San Diego,Morning,34,1.13,99,11.1,Rainy
4/2/2024 6:33:07 PM,San Diego,Morning,73.3,1.2,92,11,Snowy
4/3/2024 6:33:07 PM,San Diego,Morning,85.7,0.64,29,16.1,Windy
4/4/2024 6:33:07 PM,San Diego,Morning,53.8,0.35,54,16.7,Cloudy
4/5/2024 6:33:07 PM,San Diego,Morning,57.1,0.26,53,0.4,Foggy
4/6/2024 6:33:07 PM,San Diego,Morning,87.1,0.36,27,18.9,Snowy
4/7/2024 6:33:07 PM,San Diego,Morning,45.6,1.87,57,16.5,Windy
4/8/2024 6:33:07 PM,San Diego,Morning,38.3,0.33,84,14.4,Windy
4/9/2024 6:33:07 PM,San Diego,Morning,65.1,1.45,98,17,Cloudy
4/10/2024 6:33:07 PM,San Diego,Morning,75.2,0.37,10,10.7,Windy
4/11/2024 6:33:07 PM,San Diego,Morning,72,1.95,41,15.5,Rainy
4/12/2024 6:33:07 PM,San Diego,Morning,80,0.73,73,12,Windy
4/13/2024 6:33:07 PM,San Diego,Morning,34,0.82,16,10.9,Cloudy
4/14/2024 6:33:07 PM,San Diego,Morning,60,0.81,99,4.2,Foggy
4/15/2024 6:33:07 PM,San Diego,Morning,46.7,1.63,80,16.9,Snowy
4/16/2024 6:33:07 PM,San Diego,Morning,83.1,0.44,55,17.7,Windy
4/17/2024 6:33:07 PM,San Diego,Morning,91.1,1.66,33,19.4,Windy
4/18/2024 6:33:07 PM,San Diego,Morning,49.7,1.31,78,2.4,Rainy
4/19/2024 6:33:07 PM,San Diego,Morning,36.7,0.44,95,5.8,Cloudy
4/20/2024 6:33:07 PM,San Diego,Morning,47.7,0.13,45,13.7,Cloudy
4/21/2024 6:33:07 PM,San Diego,Morning,37.3,1.55,76,17.1,Foggy
4/22/2024 6:33:07 PM,San Diego,Morning,52.6,0.44,59,15,Cloudy
4/23/2024 6:33:07 PM,San Diego,Morning,67.7,1.78,68,9.1,Cloudy
4/24/2024 6:33:07 PM,San Diego,Morning,98.2,0.26,67,14.5,Foggy
4/25/2024 6:33:07 PM,San Diego,Morning,58,1.23,55,1.4,Cloudy
4/26/2024 6:33:07 PM,San Diego,Morning,45.4,1.38,79,13.3,Sunny
4/27/2024 6:33:07 PM,San Diego,Morning,41.7,1.32,98,0.2,Snowy
4/28/2024 6:33:07 PM,San Diego,Morning,42.1,0.63,32,1,Windy
4/29/2024 6:33:07 PM,San Diego,Morning,43.5,1.75,21,15.1,Windy
4/30/2024 6:33:07 PM,San Diego,Morning,83.4,1.54,37,9.6,Windy
5/1/2024 6:33:07 PM,San Diego,Morning,34.3,1.02,67,1.2,Rainy
5/2/2024 6:33:07 PM,San Diego,Morning,99.8,1.21,70,9.6,Cloudy
5/3/2024 6:33:07 PM,San Diego,Morning,66.6,1.13,64,1.3,Snowy
5/4/2024 6:33:07 PM,San Diego,Morning,68.1,1.89,98,6.9,Windy
5/5/2024 6:33:07 PM,San Diego,Morning,55,1.79,43,3.1,Foggy
5/6/2024 6:33:07 PM,San Diego,Morning,78.3,0.47,27,4.4,Cloudy
5/7/2024 6:33:07 PM,San Diego,Morning,63,0.53,44,3.9,Cloudy
5/8/2024 6:33:07 PM,San Diego,Morning,53,1.96,57,7.4,Cloudy
5/9/2024 6:33:07 PM,San Diego,Morning,48.6,0.47,46,2.2,Rainy
5/10/2024 6:33:07 PM,San Diego,Morning,94.8,1.91,50,10.6,Snowy
5/11/2024 6:33:07 PM,San Diego,Morning,50.4,1.3,15,8.1,Foggy
4/12/2023 6:33:07 PM,San Diego,Afternoon,60.5,0.1,92,16.8,Windy
4/13/2023 6:33:07 PM,San Diego,Afternoon,54.5,0.67,95,16.5,Sunny
4/14/2023 6:33:07 PM,San Diego,Afternoon,36,0.95,89,16.5,Rainy
4/15/2023 6:33:07 PM,San Diego,Afternoon,43,1.67,99,9.4,Foggy
4/16/2023 6:33:07 PM,San Diego,Afternoon,43.3,0.66,48,5.8,Rainy
4/17/2023 6:33:07 PM,San Diego,Afternoon,78.6,0.62,13,8.3,Sunny
4/18/2023 6:33:07 PM,San Diego,Afternoon,58.5,1.84,25,13.7,Rainy
4/19/2023 6:33:07 PM,San Diego,Afternoon,84.7,0.16,61,10.6,Windy
4/20/2023 6:33:07 PM,San Diego,Afternoon,79.6,1.1,28,12.5,Snowy
4/21/2023 6:33:07 PM,San Diego,Afternoon,43.4,1.01,26,13.9,Snowy
4/22/2023 6:33:07 PM,San Diego,Afternoon,69.4,0.11,54,18.4,Windy
4/23/2023 6:33:07 PM,San Diego,Afternoon,82,0.18,11,18.9,Windy
4/24/2023 6:33:07 PM,San Diego,Afternoon,74.3,0.76,11,16.8,Snowy
4/25/2023 6:33:07 PM,San Diego,Afternoon,72,0.27,97,1.3,Foggy
4/26/2023 6:33:07 PM,San Diego,Afternoon,81.8,0.96,64,19.6,Windy
4/27/2023 6:33:07 PM,San Diego,Afternoon,34,1.22,13,14.1,Rainy
4/28/2023 6:33:07 PM,San Diego,Afternoon,81.2,1.38,93,13.9,Snowy
4/29/2023 6:33:07 PM,San Diego,Afternoon,49.1,1.09,21,0.5,Sunny
4/30/2023 6:33:07 PM,San Diego,Afternoon,70,0.76,63,9.6,Sunny
5/1/2023 6:33:07 PM,San Diego,Afternoon,47,0.26,69,12.5,Windy
5/2/2023 6:33:07 PM,San Diego,Afternoon,88.7,0.49,38,5.6,Sunny
5/3/2023 6:33:07 PM,San Diego,Afternoon,63.6,0.84,70,1.7,Sunny
5/4/2023 6:33:07 PM,San Diego,Afternoon,75,1.85,55,10.6,Snowy
5/5/2023 6:33:07 PM,San Diego,Afternoon,85.6,0.41,58,8.9,Rainy
5/6/2023 6:33:07 PM,San Diego,Afternoon,92.7,0.83,27,0.9,Cloudy
5/7/2023 6:33:07 PM,San Diego,Afternoon,81.2,1.46,85,10.4,Sunny
5/8/2023 6:33:07 PM,San Diego,Afternoon,40.4,1.41,83,2.2,Windy
5/9/2023 6:33:07 PM,San Diego,Afternoon,89.8,1.93,33,8.5,Cloudy
5/10/2023 6:33:07 PM,San Diego,Afternoon,73.3,0.38,26,5.4,Sunny
5/11/2023 6:33:07 PM,San Diego,Afternoon,72.7,0.03,65,19.4,Rainy
5/12/2023 6:33:07 PM,San Diego,Afternoon,94.5,0.64,98,0.7,Foggy
5/13/2023 6:33:07 PM,San Diego,Afternoon,47.4,0.3,61,11.2,Sunny
5/14/2023 6:33:07 PM,San Diego,Afternoon,46.8,1.1,80,3,Windy
5/15/2023 6:33:07 PM,San Diego,Afternoon,65.9,1.8,29,6.4,Rainy
5/16/2023 6:33:07 PM,San Diego,Afternoon,82.6,1.38,38,3.7,Windy
5/17/2023 6:33:07 PM,San Diego,Afternoon,61.3,0.27,92,19.9,Windy
5/18/2023 6:33:07 PM,San Diego,Afternoon,74.4,0.23,84,0.6,Windy
5/19/2023 6:33:07 PM,San Diego,Afternoon,61.7,1.82,59,10.8,Windy
5/20/2023 6:33:07 PM,San Diego,Afternoon,72.7,0.98,24,12.2,Windy
5/21/2023 6:33:07 PM,San Diego,Afternoon,87.6,1.85,40,15.4,Rainy
5/22/2023 6:33:07 PM,San Diego,Afternoon,42.6,1.47,22,12.5,Snowy
5/23/2023 6:33:07 PM,San Diego,Afternoon,78.7,1.99,65,4.6,Rainy
5/24/2023 6:33:07 PM,San Diego,Afternoon,85.1,1.74,28,12,Snowy
5/25/2023 6:33:07 PM,San Diego,Afternoon,61.3,0.83,79,19.5,Foggy
5/26/2023 6:33:07 PM,San Diego,Afternoon,52.6,1.52,37,17,Rainy
5/27/2023 6:33:07 PM,San Diego,Afternoon,30.9,0.94,31,9.1,Windy
5/28/2023 6:33:07 PM,San Diego,Afternoon,85.8,0.47,37,9.5,Rainy
5/29/2023 6:33:07 PM,San Diego,Afternoon,53,0.48,89,2.7,Rainy
5/30/2023 6:33:07 PM,San Diego,Afternoon,55,0.79,42,11.4,Snowy
5/31/2023 6:33:07 PM,San Diego,Afternoon,53.5,0.22,54,5.6,Rainy
6/1/2023 6:33:07 PM,San Diego,Afternoon,64.9,0.36,57,2.2,Foggy
6/2/2023 6:33:07 PM,San Diego,Afternoon,79.2,1,72,9.5,Rainy
6/3/2023 6:33:07 PM,San Diego,Afternoon,84,1.91,35,0.9,Sunny
6/4/2023 6:33:07 PM,San Diego,Afternoon,57.5,1.16,96,2.4,Windy
6/5/2023 6:33:07 PM,San Diego,Afternoon,76.4,0.82,10,4.4,Windy
6/6/2023 6:33:07 PM,San Diego,Afternoon,80.4,0.49,71,19.8,Sunny
6/7/2023 6:33:07 PM,San Diego,Afternoon,50.8,0.39,81,16.2,Foggy
6/8/2023 6:33:07 PM,San Diego,Afternoon,36.8,1.32,12,10.8,Rainy
6/9/2023 6:33:07 PM,San Diego,Afternoon,92.6,1.7,86,4.7,Cloudy
6/10/2023 6:33:07 PM,San Diego,Afternoon,77.4,0.8,93,10.4,Rainy
6/11/2023 6:33:07 PM,San Diego,Afternoon,75.4,1.1,14,13,Windy
6/12/2023 6:33:07 PM,San Diego,Afternoon,34.1,1.41,54,0.1,Rainy
6/13/2023 6:33:07 PM,San Diego,Afternoon,87.3,0.12,21,19.8,Cloudy
6/14/2023 6:33:07 PM,San Diego,Afternoon,69.6,0.7,57,12.5,Sunny
